Name: CHC家庭影院, URL: https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰资讯台, URL: https://cdn3.163189.xyz/live/fhzx/stream.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-22.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://cdn3.163189.xyz/live/fhzx/stream.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-18.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-23.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://39.164.174.139:5000/nl.m3u8?id=FHZXHD, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯台, URL: http://wouu.net:9977/udp/239.93.0.118:2191, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-1.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-20.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc, Date: None, Resolution: None, Response Time: 1909 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-2.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://r.jdshipin.com/0Rp07, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰资讯台, URL: http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8, Date: None, Resolution: None, Response Time: 1100 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://122.117.71.103:8573/凤凰资讯.m3u8, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯台, URL: http://www.terrykang.cn:5678/sxg.php?id=test2_4000, Date: None, Resolution: None, Response Time: 537 ms
Name: 凤凰资讯台, URL: http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰资讯台, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-13.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-19.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://110.81.206.138:49231/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 587 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-24.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: https://stream1.freetv.fun/feng-huang-zi-xun-11.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰资讯台, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8$订阅源, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8$订阅源-1920x1080, Date: None, Resolution: None, Response Time: 375 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:1314/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:4418/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:9250/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:1314/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:5920/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2433/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:9250/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:9568/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:5920/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3543/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:9568/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:7718/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:8865/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:8865/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2732/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:7718/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3543/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2433/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2732/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3656/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:4418/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:1655/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:1655/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:8617/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://146.56.151.147:5000/youtube/ALvxv4ZwK9c, Date: None, Resolution: None, Response Time: 2184 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:2693/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:5783/rtp/233.50.200.192:5140, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:5783/rtp/233.50.200.192:5140$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:6519/rtp/233.50.200.192:5140$浙江电信组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://120.55.49.231:3095/rtp/233.50.200.192:5140$, Date: None, Resolution: None, Response Time: 3141 ms
Name: 凤凰资讯台, URL: http://r.jdshipin.com/0Rp07$LR•IPV4『线路47』, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰卫视资讯台, URL: http://146.56.151.147:5000/youtube/HFib76ySpbU, Date: None, Resolution: None, Response Time: 2184 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/NfC0f, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB, Date: None, Resolution: None, Response Time: 906 ms
Name: 凤凰香港, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-6.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://php.17186.eu.org/phtv/fhhk.m3u8, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰香港, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源|1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$LR•IPV4『线路11』, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/yDoTN, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/yDoTN, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/NfC0f, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源|1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港, URL: http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$LR•IPV4『线路11』, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰香港, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB, Date: None, Resolution: None, Response Time: 906 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-6.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://php.17186.eu.org/phtv/fhhk.m3u8, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港, URL: http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8, Date: None, Resolution: None, Response Time: 1100 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/NfC0f$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/yDoTN$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/yDoTN$LR•IPV4『线路15』, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://php.17186.eu.org/phtv/fhhk.m3u8$订阅源, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港, URL: http://r.jdshipin.com/yDoTN$, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港, URL: http://php.17186.eu.org/phtv/fhhk.m3u8$LR•IPV4『线路28』, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/NfC0f, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB, Date: None, Resolution: None, Response Time: 906 ms
Name: 凤凰香港台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-6.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://php.17186.eu.org/phtv/fhhk.m3u8, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港台, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港台, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰香港台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源|1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$LR•IPV4『线路11』, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港台, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/yDoTN, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/yDoTN, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/NfC0f, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源|1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港台, URL: http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$LR•IPV4『线路11』, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 467 ms
Name: 凤凰香港台, URL: https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn, Date: None, Resolution: None, Response Time: 500 ms
Name: 凤凰香港台, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-5.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB, Date: None, Resolution: None, Response Time: 906 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-6.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-3.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-10.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://php.17186.eu.org/phtv/fhhk.m3u8, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港台, URL: http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 凤凰香港台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰香港台, URL: http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8, Date: None, Resolution: None, Response Time: 1100 ms
Name: 凤凰香港台, URL: https://stream1.freetv.fun/feng-huang-xiang-gang-9.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/NfC0f$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/yDoTN$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/yDoTN$LR•IPV4『线路15』, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://php.17186.eu.org/phtv/fhhk.m3u8$订阅源, Date: None, Resolution: None, Response Time: 125 ms
Name: 凤凰香港台, URL: http://r.jdshipin.com/yDoTN$, Date: None, Resolution: None, Response Time: 647 ms
Name: 凤凰香港台, URL: http://php.17186.eu.org/phtv/fhhk.m3u8$LR•IPV4『线路28』, Date: None, Resolution: None, Response Time: 125 ms
Name: J2, URL: http://r.jdshipin.com/Nr5jq, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/Nr5jq, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/ndGgS, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/ndGgS$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/Nr5jq$订阅源, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/ndGgS$LR•IPV4『线路4』, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/Nr5jq$LR•IPV4『线路3』, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/Nr5jq$, Date: None, Resolution: None, Response Time: 647 ms
Name: J2, URL: http://r.jdshipin.com/ndGgS$, Date: None, Resolution: None, Response Time: 647 ms
Name: 翡翠台, URL: http://r.jdshipin.com/GeWKr?id=fct406, Date: None, Resolution: None, Response Time: 647 ms
Name: 翡翠台, URL: https://stream1.freetv.fun/fei-cui-2.ctv, Date: None, Resolution: None, Response Time: 45 ms
Name: 翡翠台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 翡翠台, URL: https://stream1.freetv.fun/fei-cui-1.m3u8, Date: None, Resolution: None, Response Time: 45 ms
Name: 翡翠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=53, Date: None, Resolution: None, Response Time: 906 ms
